Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region
CS-12250;Chris Selesnick;Business Customer;United States;Bossier City;Louisiana;71111;South
AJ-10795;Anthony Johnson;Business Customer;United States;Saint Petersburg;Florida;33710;South
LE-16810;Laurel Elliston;Individual Customer;United States;Arlington;Virginia;22204;South
BV-11245;Benjamin Venier;Business Customer;United States;Des Moines;Iowa;50315;Central
DL-12865;Dan Lawera;Individual Customer;United States;Cincinnati;Ohio;45231;East
NZ-18565;Nick Zandusky;Home Office;United States;San Francisco;California;94110;West
BM-11785;Bryan Mills;Individual Customer;United States;Columbus;Ohio;43229;East
EA-14035;Erin Ashbrook;Business Customer;United States;Columbia;South Carolina;29203;South
CL-12565;Clay Ludtke;Individual Customer;United States;Lancaster;California;93534;West
LT-17110;Liz Thompson;Individual Customer;United States;Lancaster;California;93534;West
SA-20830;Sue Ann Reed;Individual Customer;United States;Richmond;Virginia;23223;South
JK-15730;Joe Kamberova;Individual Customer;United States;Asheville;North Carolina;28806;South
ES-14020;Erica Smith;Individual Customer;United States;San Francisco;California;94110;West
RH-19495;Rick Hansen;Individual Customer;United States;Rochester;Minnesota;55901;Central
DB-13120;David Bremer;Business Customer;United States;Rochester;New York;14609;East
CD-11920;Carlos Daly;Individual Customer;United States;Lake Elsinore;California;92530;West
HW-14935;Helen Wasserman;Business Customer;United States;San Diego;California;92105;West
HW-14935;Helen Wasserman;Business Customer;United States;New York City;New York;10024;East
MC-18130;Mike Caudle;Business Customer;United States;Monroe;Louisiana;71203;South
GM-14440;Gary McGarr;Individual Customer;United States;San Francisco;California;94122;West
RA-19915;Russell Applegate;Individual Customer;United States;Denver;Colorado;80219;West
AA-10375;Allen Armold;Individual Customer;United States;Omaha;Nebraska;68104;Central
ZC-21910;Zuschuss Carroll;Individual Customer;United States;Edmonds;Washington;98026;West
PJ-19015;Pauline Johnson;Individual Customer;United States;Santa Ana;California;92704;West
BW-11110;Bart Watters;Business Customer;United States;Milwaukee;Wisconsin;53209;Central
DB-13210;Dean Braden;Individual Customer;United States;Philadelphia;Pennsylvania;19140;East
CA-12775;Cynthia Arntzen;Individual Customer;United States;Philadelphia;Pennsylvania;19140;East
TR-21325;Toby Ritter;Individual Customer;United States;Belleville;New Jersey;7109;East
PG-18820;Patrick Gardner;Individual Customer;United States;San Francisco;California;94110;West
GT-14710;Greg Tran;Individual Customer;United States;Lakeville;Minnesota;55044;Central
JE-15745;Joel Eaton;Individual Customer;United States;Florence;Kentucky;41042;South
JB-15400;Jennifer Braxton;Business Customer;United States;Tampa;Florida;33614;South
LH-17020;Lisa Hazard;Individual Customer;United States;Tyler;Texas;75701;Central
JL-15175;James Lanier;Home Office;United States;Columbia;Tennessee;38401;South
EB-13705;Ed Braxton;Business Customer;United States;Fort Worth;Texas;76106;Central
BM-11650;Brian Moss;Business Customer;United States;New York City;New York;10035;East
EM-14095;Eudokia Martin;Business Customer;United States;Los Angeles;California;90036;West
AF-10885;Art Foster;Individual Customer;United States;Louisville;Kentucky;40214;South
GA-14725;Guy Armstrong;Individual Customer;United States;Lorain;Ohio;44052;East
CK-12760;Cyma Kinney;Business Customer;United States;Linden;New Jersey;7036;East
DP-13105;Dave Poirier;Business Customer;United States;Salinas;California;93905;West
VD-21670;Valerie Dominguez;Individual Customer;United States;Jackson;Mississippi;39212;South
GT-14710;Greg Tran;Individual Customer;United States;New York City;New York;10035;East
BK-11260;Berenike Kampe;Individual Customer;United States;New York City;New York;10035;East
SJ-20125;Sanjit Jacobs;Home Office;United States;New Brunswick;New Jersey;8901;East
CM-12445;Chuck Magee;Individual Customer;United States;San Francisco;California;94122;West
AJ-10795;Anthony Johnson;Business Customer;United States;Jacksonville;Florida;32216;South
AJ-10780;Anthony Jacobs;Business Customer;United States;Springfield;Virginia;22153;South
LS-16945;Linda Southworth;Business Customer;United States;Philadelphia;Pennsylvania;19140;East
GP-14740;Guy Phonely;Business Customer;United States;Lancaster;Pennsylvania;17602;East
PK-18910;Paul Knutson;Home Office;United States;Philadelphia;Pennsylvania;19143;East
TB-21520;Tracy Blumstein;Individual Customer;United States;Concord;New Hampshire;3301;East
SM-20005;Sally Matthias;Individual Customer;United States;New York City;New York;10009;East
GA-14725;Guy Armstrong;Individual Customer;United States;Charlotte;North Carolina;28205;South
CC-12430;Chuck Clark;Home Office;United States;Concord;New Hampshire;3301;East
AG-10765;Anthony Garverick;Home Office;United States;Philadelphia;Pennsylvania;19120;East
HP-14815;Harold Pawlan;Home Office;United States;New York City;New York;10024;East
DK-13090;Dave Kipp;Individual Customer;United States;Springfield;Virginia;22153;South
GZ-14470;Gary Zandusky;Individual Customer;United States;San Francisco;California;94109;West
PM-19135;Peter McVee;Home Office;United States;Detroit;Michigan;48227;Central
LL-16840;Lauren Leatherbury;Individual Customer;United States;Rochester;New York;14609;East
JS-15595;Jill Stevenson;Business Customer;United States;Los Angeles;California;90045;West
OT-18730;Olvera Toch;Individual Customer;United States;San Diego;California;92105;West
EL-13735;Ed Ludwig;Home Office;United States;Columbia;Maryland;21044;East
CK-12760;Cyma Kinney;Business Customer;United States;San Francisco;California;94122;West
JE-15475;Jeremy Ellison;Individual Customer;United States;New Rochelle;New York;10801;East
TH-21550;Tracy Hopkins;Home Office;United States;Detroit;Michigan;48227;Central
PC-18745;Pamela Coakley;Business Customer;United States;San Francisco;California;94122;West
HL-15040;Hunter Lopez;Individual Customer;United States;Houston;Texas;77095;Central
MS-17365;Maribeth Schnelling;Individual Customer;United States;Detroit;Michigan;48227;Central
GB-14530;George Bell;Business Customer;United States;Auburn;New York;13021;East
JR-16210;Justin Ritter;Business Customer;United States;Springfield;Ohio;45503;East
TD-20995;Tamara Dahlen;Individual Customer;United States;Garland;Texas;75043;Central
DB-13060;Dave Brooks;Individual Customer;United States;Chicago;Illinois;60653;Central
LC-17140;Logan Currie;Individual Customer;United States;Los Angeles;California;90032;West
PO-18865;Patrick O'Donnell;Individual Customer;United States;New York City;New York;10009;East
BE-11335;Bill Eplett;Home Office;United States;Jackson;Michigan;49201;Central
SC-20050;Sample Company A;Home Office;United States;Norwich;Connecticut;6360;East
BM-11650;Brian Moss;Business Customer;United States;Milwaukee;Wisconsin;53209;Central
KL-16555;Kelly Lampkin;Business Customer;United States;San Antonio;Texas;78207;Central
RW-19630;Rob Williams;Business Customer;United States;Dallas;Texas;75220;Central
RC-19825;Roy Collins;Individual Customer;United States;Alexandria;Virginia;22304;South
SE-20110;Sanjit Engle;Individual Customer;United States;New York City;New York;10009;East
AH-10075;Adam Hart;Business Customer;United States;New York City;New York;10011;East
JM-15535;Jessica Myrick;Individual Customer;United States;Philadelphia;Pennsylvania;19143;East
JJ-15760;Joel Jenkins;Home Office;United States;Springfield;Virginia;22153;South
AB-10165;Alan Barnes;Individual Customer;United States;Toledo;Ohio;43615;East
RK-19300;Ralph Kennedy;Individual Customer;United States;Philadelphia;Pennsylvania;19140;East
CG-12040;Catherine Glotzbach;Home Office;United States;Philadelphia;Pennsylvania;19120;East
RA-19885;Ruben Ausman;Business Customer;United States;Farmington;New Mexico;87401;West
RP-19270;Rachel Payne;Business Customer;United States;Riverside;California;92503;West
KC-16255;Karen Carlisle;Business Customer;United States;San Francisco;California;94110;West
RW-19630;Rob Williams;Business Customer;United States;Torrance;California;90503;West
JL-15850;John Lucas;Individual Customer;United States;Seattle;Washington;98105;West
CA-12775;Cynthia Arntzen;Individual Customer;United States;Mesa;Arizona;85204;West
RB-19795;Ross Baird;Home Office;United States;Philadelphia;Pennsylvania;19120;East
KH-16360;Katherine Hughes;Individual Customer;United States;Philadelphia;Pennsylvania;19143;East
GH-14665;Greg Hansen;Individual Customer;United States;Round Rock;Texas;78664;Central
SW-20275;Scott Williamson;Individual Customer;United States;Jackson;Mississippi;39212;South
JA-15970;Joseph Airdo;Individual Customer;United States;Phoenix;Arizona;85023;West
DL-12925;Daniel Lacy;Individual Customer;United States;Oceanside;California;92054;West
LW-16990;Lindsay Williams;Business Customer;United States;San Francisco;California;94110;West
TB-21190;Thomas Brumley;Home Office;United States;Fayetteville;Arkansas;72701;South
CV-12805;Cynthia Voltz;Business Customer;United States;San Francisco;California;94110;West
MS-17365;Maribeth Schnelling;Individual Customer;United States;Boca Raton;Florida;33433;South
BS-11800;Bryan Spruell;Home Office;United States;New York City;New York;10011;East
DL-13315;Delfina Latchford;Individual Customer;United States;Philadelphia;Pennsylvania;19134;East
PO-19195;Phillina Ober;Home Office;United States;New York City;New York;10011;East
TD-20995;Tamara Dahlen;Individual Customer;United States;Portland;Oregon;97206;West
BW-11110;Bart Watters;Business Customer;United States;Detroit;Michigan;48205;Central
RW-19690;Robert Waldorf;Individual Customer;United States;Wilmington;North Carolina;28403;South
KB-16600;Ken Brennan;Business Customer;United States;Columbus;Indiana;47201;Central
EB-13870;Emily Burns;Individual Customer;United States;New York City;New York;10035;East
TZ-21580;Tracy Zic;Individual Customer;United States;Louisville;Colorado;80027;West
AS-10630;Ann Steele;Home Office;United States;Pasadena;Texas;77506;Central
TS-21340;Toby Swindell;Individual Customer;United States;Houston;Texas;77041;Central
JG-15805;John Grady;Business Customer;United States;Auburn;New York;13021;East
SL-20155;Sara Luxemburg;Home Office;United States;Jacksonville;Florida;32216;South
TS-21610;Troy Staebel;Individual Customer;United States;New York City;New York;10024;East
RF-19735;Roland Fjeld;Individual Customer;United States;San Jose;California;95123;West
MW-18235;Mitch Willingham;Business Customer;United States;Virginia Beach;Virginia;23464;South
RD-19585;Rob Dowd;Individual Customer;United States;Henderson;Kentucky;42420;South
FM-14290;Frank Merwin;Home Office;United States;Vancouver;Washington;98661;West
RH-19495;Rick Hansen;Individual Customer;United States;New York City;New York;10024;East
RA-19945;Ryan Akin;Individual Customer;United States;Murrieta;California;92563;West
JK-15730;Joe Kamberova;Individual Customer;United States;Jacksonville;North Carolina;28540;South
MT-17815;Meg Tillman;Individual Customer;United States;Scottsdale;Arizona;85254;West
PO-18850;Patrick O'Brill;Individual Customer;United States;Burlington;Iowa;52601;Central
AT-10735;Annie Thurman;Individual Customer;United States;Chicago;Illinois;60653;Central
VG-21790;Vivek Gonzalez;Individual Customer;United States;San Diego;California;92037;West
PF-19165;Philip Fox;Individual Customer;United States;Olympia;Washington;98502;West
JS-15880;John Stevenson;Individual Customer;United States;Seattle;Washington;98103;West
MO-17800;Meg O'Connel;Home Office;United States;Los Angeles;California;90036;West
KM-16225;Kalyca Meade;Business Customer;United States;New York City;New York;10011;East
GT-14710;Greg Tran;Individual Customer;United States;Washington;District of Columbia;20016;East
PB-19150;Philip Brown;Individual Customer;United States;Philadelphia;Pennsylvania;19134;East
HR-14770;Hallie Redmond;Home Office;United States;Los Angeles;California;90045;West
DE-13255;Deanra Eno;Home Office;United States;Springfield;Ohio;45503;East
LA-16780;Laura Armstrong;Business Customer;United States;Hackensack;New Jersey;7601;East
AG-10390;Allen Goldenen;Individual Customer;United States;Cincinnati;Ohio;45231;East
EL-13735;Ed Ludwig;Home Office;United States;Jefferson City;Missouri;65109;Central
JJ-15445;Jennifer Jackson;Individual Customer;United States;Los Angeles;California;90004;West
JH-15430;Jennifer Halladay;Individual Customer;United States;Burlington;North Carolina;27217;South
RD-19660;Robert Dilbeck;Home Office;United States;Saint Peters;Missouri;63376;Central
MO-17500;Mary O'Rourke;Individual Customer;United States;New York City;New York;10035;East
NS-18640;Noel Staavos;Business Customer;United States;Chicago;Illinois;60610;Central
SN-20710;Steve Nguyen;Home Office;United States;Rockford;Illinois;61107;Central
ZC-21910;Zuschuss Carroll;Individual Customer;United States;Miami;Florida;33142;South
LC-16885;Lena Creighton;Individual Customer;United States;San Francisco;California;94109;West
DG-13300;Deirdre Greer;Business Customer;United States;Philadelphia;Pennsylvania;19134;East
NF-18595;Nicole Fjeld;Home Office;United States;New York City;New York;10009;East
BP-11185;Ben Peterman;Business Customer;United States;San Diego;California;92037;West
MG-17650;Matthew Grinstein;Home Office;United States;Philadelphia;Pennsylvania;19143;East
JD-16060;Julia Dunbar;Individual Customer;United States;Houston;Texas;77095;Central
TS-21160;Theresa Swint;Business Customer;United States;Toledo;Ohio;43615;East
BD-11620;Brian DeCherney;Individual Customer;United States;San Francisco;California;94122;West
